index,n,step,batch,n_shots,device,task_id,completion_time,x00000,x00001,x00010,x00011,x00100,x00101,x00110,x00111,x01000,x01001,x01010,x01011,x01100,x01101,x01110,x01111,x10000,x10001,x10010,x10011,x10100,x10101,x10110,x10111,x11000,x11001,x11010,x11011,x11100,x11101,x11110,x11111
34,5,35,3,1024,Aria 1,arn:aws:braket:us-east-1:745438739765:quantum-task/61b2f203-e40e-413d-963b-0bfd6abdc5ba,2025-08-10T08:08:58.316Z,0.4833984375,0.005859375,0.001953125,0.0,0.0048828125,0.0,0.0,0.0009765625,0.001953125,0.0,0.0,0.0009765625,0.0,0.0,0.001953125,0.0029296875,0.0009765625,0.0029296875,0.0,0.0009765625,0.0,0.0,0.0,0.001953125,0.0,0.0,0.0,0.0087890625,0.0,0.005859375,0.0048828125,0.46875
35,5,36,3,1024,Aria 1,arn:aws:braket:us-east-1:745438739765:quantum-task/75d6f285-3ef6-4ce1-a4a6-1685a87fc3d2,2025-08-10T08:01:52.568Z,0.4892578125,0.0,0.0,0.0009765625,0.0068359375,0.0,0.0,0.0,0.001953125,0.0,0.0,0.0,0.001953125,0.0,0.0029296875,0.005859375,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0,0.0,0.0048828125,0.001953125,0.0,0.0,0.005859375,0.0009765625,0.001953125,0.0048828125,0.4677734375
36,5,37,3,1024,Aria 1,arn:aws:braket:us-east-1:745438739765:quantum-task/8ca2858e-5242-4513-ad58-d8aaca295392,2025-08-10T08:02:08.553Z,0.4658203125,0.0048828125,0.0009765625,0.0,0.0048828125,0.0,0.0,0.0,0.001953125,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0,0.001953125,0.001953125,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0,0.0048828125,0.0,0.0,0.0,0.0078125,0.0,0.0048828125,0.0087890625,0.4873046875
37,5,38,3,1024,Aria 1,arn:aws:braket:us-east-1:745438739765:quantum-task/10bc7b84-36a5-41c2-a31d-e2f6cdca6684,2025-08-10T08:02:24.274Z,0.455078125,0.0,0.0029296875,0.0,0.0029296875,0.0,0.0,0.0,0.005859375,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.00390625,0.0009765625,0.0,0.0,0.0029296875,0.0,0.0,0.0,0.0078125,0.0,0.0,0.0009765625,0.005859375,0.0,0.00390625,0.0048828125,0.5009765625
38,5,39,3,1024,Aria 1,arn:aws:braket:us-east-1:745438739765:quantum-task/620368e3-2a96-4087-917d-f67454ab1c58,2025-08-10T08:09:13.760Z,0.4951171875,0.0029296875,0.001953125,0.0,0.00390625,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.00390625,0.0048828125,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0,0.0048828125,0.0,0.0,0.0,0.009765625,0.0,0.00390625,0.0068359375,0.455078125
39,5,40,3,1024,Aria 1,arn:aws:braket:us-east-1:745438739765:quantum-task/ea483775-ea1e-4ace-ad8b-238ddd097303,2025-08-10T08:18:42.518Z,0.4970703125,0.0029296875,0.0009765625,0.0,0.0029296875,0.0,0.0009765625,0.0,0.0048828125,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0009765625,0.00390625,0.001953125,0.0,0.0029296875,0.0,0.0,0.0,0.0048828125,0.0,0.0,0.0,0.0048828125,0.0,0.0048828125,0.005859375,0.458984375
40,5,41,3,1024,Aria 1,arn:aws:braket:us-east-1:745438739765:quantum-task/18fc7dbe-0a74-4c36-9756-c90f48533915,2025-08-10T08:09:44.250Z,0.4716796875,0.0048828125,0.0029296875,0.0,0.005859375,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,0.001953125,0.0,0.0009765625,0.00390625,0.0009765625,0.001953125,0.0,0.0,0.0,0.0,0.0,0.0048828125,0.0,0.0,0.0,0.0087890625,0.0,0.001953125,0.0048828125,0.4833984375
41,5,42,3,1024,Aria 1,arn:aws:braket:us-east-1:745438739765:quantum-task/177e2324-b854-4cae-bbc0-22299fee1138,2025-08-10T08:09:59.727Z,0.4541015625,0.0029296875,0.0029296875,0.0,0.001953125,0.0,0.0,0.0,0.0087890625,0.0,0.0,0.0,0.0009765625,0.0,0.0009765625,0.0078125,0.001953125,0.0,0.0,0.0009765625,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.0,0.0078125,0.0,0.001953125,0.009765625,0.490234375
42,5,43,3,1024,Aria 1,arn:aws:braket:us-east-1:745438739765:quantum-task/7336561c-e64c-4ba7-9005-94202f82f080,2025-08-10T08:18:57.799Z,0.494140625,0.005859375,0.001953125,0.0,0.0029296875,0.0,0.0,0.0,0.00390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0029296875,0.0029296875,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0009765625,0.005859375,0.0009765625,0.0,0.0,0.0048828125,0.0,0.001953125,0.005859375,0.462890625
43,5,44,3,1024,Aria 1,arn:aws:braket:us-east-1:745438739765:quantum-task/557564ac-fd7f-411b-a229-ee1c1e7346b5,2025-08-10T08:10:45.160Z,0.5126953125,0.0009765625,0.0009765625,0.0,0.005859375,0.0,0.0,0.0,0.0009765625,0.0,0.0,0.0,0.0,0.0009765625,0.0,0.0029296875,0.0009765625,0.0,0.0,0.0029296875,0.0,0.0,0.0,0.0068359375,0.0,0.0009765625,0.0,0.0048828125,0.0,0.005859375,0.0107421875,0.44140625
44,5,45,3,1024,Aria 1,arn:aws:braket:us-east-1:745438739765:quantum-task/1a2caea2-1e52-4706-a1ea-4cc788977130,2025-08-10T08:11:01.395Z,0.4736328125,0.0009765625,0.0009765625,0.0009765625,0.00390625,0.0,0.0,0.0,0.0029296875,0.0,0.0,0.0,0.0,0.0,0.0,0.0029296875,0.001953125,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0,0.0068359375,0.0,0.0,0.0,0.00390625,0.0,0.0029296875,0.00390625,0.4921875
0,5,1,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/2360d10d-5df8-4281-8ebe-18cd0d9ed92c,2025-08-06T01:42:48.424Z,0.431640625,0.0107421875,0.0087890625,0.0,0.0126953125,0.0,0.0,0.0,0.009765625,0.0009765625,0.0,0.0,0.0029296875,0.0,0.0,0.00390625,0.001953125,0.0,0.0009765625,0.0,0.0,0.0048828125,0.0009765625,0.017578125,0.0009765625,0.0029296875,0.0029296875,0.0146484375,0.00390625,0.0439453125,0.0185546875,0.404296875
1,5,2,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/1663351e-1339-4d74-95fa-d6c3b22b9e5c,2025-08-06T01:42:56.319Z,0.4150390625,0.01171875,0.0107421875,0.0,0.015625,0.0009765625,0.0,0.0,0.0263671875,0.0009765625,0.0,0.0,0.00390625,0.0009765625,0.0,0.0087890625,0.0,0.0,0.0009765625,0.001953125,0.0,0.001953125,0.0009765625,0.01953125,0.0009765625,0.00390625,0.0,0.0146484375,0.0,0.0458984375,0.015625,0.3984375
2,5,3,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/a32096d5-f2ad-47a6-b366-2b0de442c982,2025-08-06T01:39:21.979Z,0.4150390625,0.0205078125,0.0087890625,0.0009765625,0.01953125,0.0,0.0,0.0,0.017578125,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0009765625,0.0048828125,0.0009765625,0.001953125,0.0009765625,0.0009765625,0.0,0.0029296875,0.001953125,0.0205078125,0.0,0.0009765625,0.001953125,0.0185546875,0.001953125,0.044921875,0.01171875,0.3994140625
3,5,4,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/d27e7af2-b8cf-40c8-a439-9dda649f2754,2025-08-06T01:38:43.406Z,0.4189453125,0.021484375,0.0146484375,0.0009765625,0.017578125,0.0,0.0,0.0,0.0107421875,0.0,0.001953125,0.0,0.0029296875,0.0,0.0009765625,0.005859375,0.0009765625,0.0009765625,0.0009765625,0.001953125,0.0009765625,0.001953125,0.001953125,0.0244140625,0.0,0.001953125,0.001953125,0.01953125,0.0048828125,0.037109375,0.021484375,0.3828125
4,5,5,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/906c9921-e96c-450e-8f53-28c127a478e6,2025-08-06T01:39:51.563Z,0.4541015625,0.0107421875,0.0107421875,0.0,0.021484375,0.001953125,0.0,0.0,0.015625,0.0,0.0009765625,0.0,0.001953125,0.0009765625,0.001953125,0.0009765625,0.001953125,0.0009765625,0.0009765625,0.0,0.0029296875,0.001953125,0.0029296875,0.025390625,0.0,0.0029296875,0.0009765625,0.017578125,0.001953125,0.0458984375,0.0146484375,0.357421875
5,5,6,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/fe377297-ca9c-4353-b132-a271e16c7ea5,2025-08-06T01:38:54.518Z,0.4150390625,0.013671875,0.009765625,0.0009765625,0.015625,0.0009765625,0.0,0.0,0.0205078125,0.0009765625,0.001953125,0.0,0.0,0.0009765625,0.0,0.00390625,0.00390625,0.0009765625,0.0,0.0048828125,0.0,0.0009765625,0.001953125,0.01953125,0.0009765625,0.0009765625,0.0009765625,0.0166015625,0.001953125,0.0458984375,0.01953125,0.396484375
6,5,7,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/9e0e0b6d-65c6-4633-8187-7086ff257b2a,2025-08-06T01:39:32.595Z,0.4443359375,0.0126953125,0.0087890625,0.0,0.0107421875,0.0,0.0009765625,0.0,0.009765625,0.0,0.0009765625,0.0,0.0029296875,0.0009765625,0.0,0.005859375,0.0078125,0.0,0.0,0.001953125,0.0,0.0009765625,0.001953125,0.0244140625,0.0009765625,0.0,0.0,0.0146484375,0.0029296875,0.04296875,0.0126953125,0.390625
7,5,8,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/41031a71-72f0-4b36-b359-c1012e4abe56,2025-08-06T01:41:58.190Z,0.4501953125,0.0146484375,0.009765625,0.0009765625,0.0185546875,0.0,0.0,0.0,0.01953125,0.0,0.0,0.0009765625,0.0009765625,0.0009765625,0.0,0.0048828125,0.0048828125,0.0,0.0,0.0009765625,0.0,0.0009765625,0.001953125,0.02734375,0.001953125,0.0029296875,0.0029296875,0.0068359375,0.0009765625,0.04296875,0.0185546875,0.365234375
8,5,9,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/fdbdf1df-fa18-4568-a131-e2e7630c75b4,2025-08-06T01:38:52.652Z,0.4169921875,0.0146484375,0.01171875,0.0,0.021484375,0.0,0.0,0.0,0.0107421875,0.0,0.0,0.0,0.0009765625,0.0,0.0009765625,0.001953125,0.0009765625,0.0,0.0,0.0029296875,0.001953125,0.0009765625,0.001953125,0.0234375,0.0009765625,0.0,0.0,0.0166015625,0.0,0.0439453125,0.0205078125,0.40625
9,5,10,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/64be6154-3879-4e97-a69f-fc5cadf9211d,2025-08-06T01:41:17.347Z,0.4306640625,0.01171875,0.0068359375,0.0,0.0185546875,0.001953125,0.0,0.0009765625,0.021484375,0.0,0.0,0.0009765625,0.0029296875,0.0009765625,0.001953125,0.001953125,0.0029296875,0.0,0.0,0.0029296875,0.0009765625,0.0009765625,0.0,0.02734375,0.001953125,0.0029296875,0.0009765625,0.0146484375,0.0009765625,0.037109375,0.0126953125,0.392578125
10,5,11,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/4e9f7bf6-3395-4fbe-9ba2-1bec17d48e0e,2025-08-06T01:41:40.242Z,0.423828125,0.017578125,0.0078125,0.0,0.01953125,0.0009765625,0.0,0.0,0.0224609375,0.0,0.0,0.0,0.00390625,0.001953125,0.001953125,0.001953125,0.0009765625,0.001953125,0.0,0.0029296875,0.0009765625,0.00390625,0.0009765625,0.01953125,0.0009765625,0.0,0.001953125,0.0166015625,0.001953125,0.0380859375,0.0146484375,0.392578125
11,5,12,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/d1c62c5e-2675-4267-9d47-48724512a252,2025-08-06T01:39:00.699Z,0.4248046875,0.01171875,0.0146484375,0.0,0.0166015625,0.0009765625,0.0,0.0,0.01953125,0.001953125,0.00390625,0.0,0.0009765625,0.0009765625,0.0009765625,0.0068359375,0.0048828125,0.0009765625,0.0,0.001953125,0.001953125,0.001953125,0.0048828125,0.02734375,0.0029296875,0.0029296875,0.0009765625,0.015625,0.0029296875,0.033203125,0.0185546875,0.375
12,5,13,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/c7f05adf-2b23-48af-a617-1c2ca78744d4,2025-08-06T01:38:50.632Z,0.439453125,0.0078125,0.0087890625,0.001953125,0.01171875,0.0,0.0,0.0,0.01171875,0.0,0.0,0.0,0.001953125,0.0,0.0009765625,0.0048828125,0.001953125,0.0009765625,0.0029296875,0.001953125,0.0009765625,0.005859375,0.001953125,0.0234375,0.001953125,0.0048828125,0.0009765625,0.015625,0.001953125,0.0458984375,0.01171875,0.3876953125
13,5,14,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/904c5a8f-9a8a-4abd-9f4e-f3250dc04ffc,2025-08-06T01:39:46.827Z,0.392578125,0.0146484375,0.013671875,0.0,0.017578125,0.0,0.0009765625,0.0009765625,0.015625,0.0,0.0,0.0,0.001953125,0.0009765625,0.0029296875,0.0029296875,0.001953125,0.0009765625,0.0,0.0009765625,0.0009765625,0.0048828125,0.0029296875,0.0244140625,0.0,0.0009765625,0.0029296875,0.0087890625,0.001953125,0.0498046875,0.009765625,0.423828125
14,5,15,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/25349425-7fdb-4e41-a886-2ea95a4aa2c3,2025-08-06T01:42:44.112Z,0.4287109375,0.013671875,0.009765625,0.0,0.0185546875,0.0009765625,0.001953125,0.0,0.0205078125,0.001953125,0.0,0.0,0.0009765625,0.0009765625,0.001953125,0.0029296875,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.005859375,0.001953125,0.033203125,0.0,0.001953125,0.001953125,0.015625,0.00390625,0.0341796875,0.0283203125,0.365234375
15,5,16,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/065f4546-bffc-4bb0-9d7b-4702704216fe,2025-08-06T01:43:28.900Z,0.4560546875,0.0146484375,0.0107421875,0.0009765625,0.0185546875,0.0,0.0,0.0,0.0126953125,0.001953125,0.0,0.0,0.0009765625,0.0,0.0009765625,0.005859375,0.0,0.0009765625,0.0009765625,0.0029296875,0.001953125,0.0009765625,0.0009765625,0.0234375,0.0,0.001953125,0.0,0.01171875,0.001953125,0.0478515625,0.0205078125,0.3603515625
16,5,17,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/f10882bd-c609-4f49-b3d7-543cfc5ab0b0,2025-08-06T01:38:56.644Z,0.4560546875,0.01171875,0.015625,0.0009765625,0.0166015625,0.001953125,0.0009765625,0.0,0.013671875,0.0009765625,0.0,0.0,0.0,0.0009765625,0.001953125,0.001953125,0.0009765625,0.0,0.0009765625,0.001953125,0.001953125,0.0009765625,0.0009765625,0.0244140625,0.001953125,0.001953125,0.001953125,0.0126953125,0.0068359375,0.033203125,0.0185546875,0.3671875
17,5,18,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/3f109883-03e9-4a82-b78e-6a7ea302fde0,2025-08-06T01:42:03.325Z,0.4462890625,0.009765625,0.0107421875,0.0009765625,0.013671875,0.0029296875,0.0,0.0,0.0166015625,0.0,0.001953125,0.0009765625,0.0,0.0,0.0,0.0068359375,0.00390625,0.0,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.00390625,0.0322265625,0.0,0.0009765625,0.0,0.013671875,0.005859375,0.0478515625,0.015625,0.361328125
18,5,19,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/3695bbe8-82e0-4f1d-8350-6b9054e2f46e,2025-08-06T01:42:13.314Z,0.4140625,0.02734375,0.0087890625,0.0009765625,0.013671875,0.0,0.0,0.0,0.0107421875,0.001953125,0.0,0.0,0.001953125,0.0,0.0009765625,0.001953125,0.0029296875,0.0009765625,0.0009765625,0.0009765625,0.0,0.00390625,0.0029296875,0.0302734375,0.0009765625,0.0,0.001953125,0.013671875,0.0029296875,0.0517578125,0.0185546875,0.384765625
19,5,20,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/ad799ebd-abab-408b-9d5e-8f376575c4be,2025-08-06T01:39:13.231Z,0.4423828125,0.015625,0.0087890625,0.0,0.013671875,0.0009765625,0.0,0.0,0.0166015625,0.0,0.0,0.0,0.001953125,0.0009765625,0.0,0.00390625,0.0029296875,0.0,0.0009765625,0.0029296875,0.0,0.0048828125,0.0029296875,0.01953125,0.0,0.0029296875,0.00390625,0.0166015625,0.001953125,0.03125,0.0185546875,0.3857421875
20,5,21,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/86bb3157-2a0d-4174-9f97-2116132d2963,2025-08-06T01:40:13.689Z,0.4345703125,0.015625,0.0107421875,0.001953125,0.0244140625,0.0,0.0,0.0009765625,0.009765625,0.0,0.0009765625,0.0,0.0,0.001953125,0.001953125,0.001953125,0.0009765625,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0009765625,0.03125,0.0009765625,0.005859375,0.0009765625,0.01953125,0.00390625,0.0380859375,0.013671875,0.376953125
21,5,22,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/078cea2d-ac77-46cf-aa27-277ab8f08f8b,2025-08-06T01:43:27.329Z,0.4375,0.017578125,0.0166015625,0.0,0.0068359375,0.0,0.0,0.0,0.0166015625,0.0009765625,0.0,0.0,0.001953125,0.0,0.001953125,0.0048828125,0.0,0.0,0.0009765625,0.0,0.0009765625,0.0009765625,0.001953125,0.025390625,0.0009765625,0.0009765625,0.0029296875,0.021484375,0.00390625,0.0341796875,0.013671875,0.38671875
22,5,23,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/1ff41710-c644-4ea8-bf5a-ef09798a474a,2025-08-06T01:42:50.569Z,0.412109375,0.0224609375,0.0107421875,0.0009765625,0.013671875,0.0029296875,0.0009765625,0.0,0.0185546875,0.0,0.0009765625,0.0,0.0009765625,0.0,0.0029296875,0.0029296875,0.0048828125,0.0,0.0,0.0009765625,0.0,0.005859375,0.00390625,0.0361328125,0.0,0.0029296875,0.001953125,0.0087890625,0.0029296875,0.044921875,0.017578125,0.37890625
23,5,24,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/728b0d41-eca4-4f2b-ba43-e6233d1644f2,2025-08-06T01:40:44.423Z,0.44140625,0.0185546875,0.0087890625,0.0009765625,0.015625,0.0,0.0009765625,0.0,0.017578125,0.0009765625,0.0,0.0,0.0,0.001953125,0.0,0.0048828125,0.0,0.0,0.0,0.0009765625,0.0,0.0029296875,0.0029296875,0.0234375,0.0,0.001953125,0.0029296875,0.0126953125,0.0029296875,0.064453125,0.0107421875,0.3623046875
24,5,25,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/db9e6471-b22c-4c43-80d1-96e8ebda32a3,2025-08-06T01:39:00.703Z,0.40234375,0.009765625,0.0126953125,0.0009765625,0.0166015625,0.0,0.0,0.0009765625,0.025390625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0,0.0009765625,0.0029296875,0.0009765625,0.0,0.0009765625,0.0029296875,0.0009765625,0.00390625,0.0009765625,0.025390625,0.001953125,0.001953125,0.0,0.021484375,0.0048828125,0.0380859375,0.0126953125,0.40625
25,5,26,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/a7ffe32d-5927-41ca-8524-3dc3b7dfb2f8,2025-08-06T01:39:16.025Z,0.369140625,0.021484375,0.01171875,0.0,0.015625,0.0009765625,0.0,0.001953125,0.01953125,0.001953125,0.0009765625,0.0,0.001953125,0.0,0.0,0.005859375,0.0,0.0009765625,0.0009765625,0.001953125,0.0009765625,0.0009765625,0.0029296875,0.0263671875,0.0,0.0048828125,0.0009765625,0.0166015625,0.00390625,0.0517578125,0.0224609375,0.4130859375
26,5,27,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/c3e463d5-b42e-41f8-9085-c92592cc287e,2025-08-06T01:39:01.644Z,0.44140625,0.0166015625,0.0107421875,0.0,0.013671875,0.0,0.0009765625,0.0,0.02734375,0.0009765625,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.001953125,0.001953125,0.0009765625,0.0,0.00390625,0.001953125,0.005859375,0.0009765625,0.025390625,0.0009765625,0.001953125,0.0,0.0126953125,0.001953125,0.048828125,0.015625,0.3603515625
27,5,28,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/37fc418a-2358-43b5-984c-14b0f5bd9564,2025-08-06T01:42:13.380Z,0.408203125,0.0146484375,0.009765625,0.0009765625,0.0224609375,0.0,0.0009765625,0.0009765625,0.0185546875,0.0009765625,0.0,0.0009765625,0.0009765625,0.0,0.0029296875,0.0068359375,0.0009765625,0.0009765625,0.0,0.00390625,0.0,0.0048828125,0.001953125,0.0283203125,0.0009765625,0.001953125,0.0029296875,0.015625,0.0029296875,0.0439453125,0.015625,0.3857421875
28,5,29,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/99103f5e-dacd-42be-8928-371122537eaf,2025-08-06T01:39:40.505Z,0.4111328125,0.01953125,0.0087890625,0.0009765625,0.0087890625,0.0,0.0,0.0,0.015625,0.0,0.0,0.0,0.001953125,0.0,0.0009765625,0.0048828125,0.001953125,0.0009765625,0.0009765625,0.005859375,0.001953125,0.001953125,0.00390625,0.0205078125,0.0,0.0009765625,0.0,0.01171875,0.0029296875,0.05078125,0.01953125,0.4033203125
29,5,30,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/ce000ef4-3161-4078-9e2b-657ca84b92bd,2025-08-06T01:39:03.240Z,0.4111328125,0.0107421875,0.009765625,0.0,0.013671875,0.0009765625,0.0009765625,0.0,0.0107421875,0.0009765625,0.0,0.0009765625,0.0029296875,0.0,0.0,0.005859375,0.001953125,0.0009765625,0.0,0.0029296875,0.0009765625,0.001953125,0.0,0.03515625,0.0009765625,0.0,0.0009765625,0.0166015625,0.0009765625,0.0576171875,0.015625,0.39453125
30,5,31,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/b2551fb0-b05a-40dd-babe-ff77adc3692d,2025-08-06T01:39:11.129Z,0.4423828125,0.01171875,0.01171875,0.0009765625,0.0126953125,0.0,0.0,0.0,0.013671875,0.0,0.0,0.0009765625,0.0029296875,0.0009765625,0.0,0.0029296875,0.00390625,0.0,0.0,0.001953125,0.0009765625,0.001953125,0.00390625,0.0244140625,0.0,0.0029296875,0.0009765625,0.0166015625,0.00390625,0.0517578125,0.0146484375,0.37109375
31,5,32,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/be10190d-59e6-43e3-a044-40fdf9b37b1f,2025-08-06T01:39:11.122Z,0.4345703125,0.01171875,0.0078125,0.0,0.0107421875,0.0,0.0,0.0009765625,0.0224609375,0.0,0.0009765625,0.0009765625,0.001953125,0.0009765625,0.0009765625,0.00390625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0009765625,0.0048828125,0.0009765625,0.01953125,0.001953125,0.0009765625,0.0029296875,0.01953125,0.00390625,0.0380859375,0.01953125,0.384765625
32,5,33,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/5d6b4d5b-f33f-49e1-8bdc-e2dc997c391f,2025-08-06T01:41:31.701Z,0.42578125,0.0078125,0.009765625,0.0,0.0234375,0.0,0.0,0.0,0.0166015625,0.0,0.0,0.0,0.0009765625,0.0,0.001953125,0.0029296875,0.0029296875,0.0009765625,0.0009765625,0.001953125,0.0009765625,0.005859375,0.00390625,0.021484375,0.0009765625,0.0029296875,0.0048828125,0.0185546875,0.0048828125,0.03515625,0.01171875,0.392578125
33,5,34,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/0e19cec3-c119-4471-84b6-acb98b523d68,2025-08-06T01:43:10.883Z,0.4150390625,0.0205078125,0.0126953125,0.0009765625,0.015625,0.0009765625,0.0009765625,0.0,0.0185546875,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0029296875,0.0,0.001953125,0.0029296875,0.015625,0.0,0.0009765625,0.001953125,0.0146484375,0.0029296875,0.046875,0.017578125,0.40234375
34,5,35,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/fb3fa2dc-0294-4be2-94d3-cd161489042b,2025-08-06T01:39:12.366Z,0.3984375,0.009765625,0.0146484375,0.0,0.015625,0.0,0.0,0.0,0.0205078125,0.0009765625,0.0009765625,0.0,0.0,0.0,0.0,0.0068359375,0.001953125,0.001953125,0.0,0.0029296875,0.0009765625,0.00390625,0.0009765625,0.0341796875,0.001953125,0.0048828125,0.001953125,0.013671875,0.0029296875,0.03515625,0.009765625,0.4150390625
35,5,36,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/5d2debdd-2377-4a79-92b2-41265fafdcfc,2025-08-06T01:41:38.359Z,0.4248046875,0.013671875,0.01171875,0.0,0.013671875,0.0009765625,0.0,0.0,0.0087890625,0.0009765625,0.0,0.0,0.0009765625,0.0,0.0029296875,0.005859375,0.001953125,0.0,0.0,0.001953125,0.0009765625,0.0,0.001953125,0.0166015625,0.0009765625,0.0029296875,0.0009765625,0.0166015625,0.0048828125,0.04296875,0.01953125,0.4033203125
36,5,37,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/b6551789-a0b0-4a31-aa29-f8789c1f87ec,2025-08-06T01:39:17.385Z,0.421875,0.01171875,0.013671875,0.0009765625,0.017578125,0.0,0.0,0.0009765625,0.0107421875,0.0,0.0,0.0009765625,0.0009765625,0.0,0.0,0.0029296875,0.0,0.0,0.0,0.0029296875,0.0029296875,0.00390625,0.0,0.025390625,0.001953125,0.0009765625,0.0,0.0166015625,0.005859375,0.052734375,0.0166015625,0.3876953125
37,5,38,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/cbe61907-7d06-4800-96af-b8f9a33aad1a,2025-08-06T01:39:19.520Z,0.4296875,0.0185546875,0.0107421875,0.0,0.013671875,0.0,0.0009765625,0.0,0.01953125,0.0009765625,0.0,0.0,0.0009765625,0.001953125,0.0009765625,0.00390625,0.0029296875,0.0,0.001953125,0.0029296875,0.0029296875,0.0029296875,0.0029296875,0.025390625,0.0,0.0009765625,0.0009765625,0.013671875,0.0009765625,0.041015625,0.01953125,0.37890625
38,5,39,1,1024,Garnet,arn:aws:braket:eu-north-1:745438739765:quantum-task/1ad2d213-92fc-4528-8e04-6690767a78c5,2025-08-06T01:42:54.731Z,0.423828125,0.017578125,0.0126953125,0.0009765625,0.021484375,0.0,0.0,0.0,0.009765625,0.0009765625,0.0,0.0009765625,0.001953125,0.0009765625,0.0009765625,0.001953125,0.0029296875,0.0,0.0,0.0009765625,0.001953125,0.0048828125,0.0029296875,0.029296875,0.001953125,0.0029296875,0.0,0.0185546875,0.0048828125,0.0400390625,0.0283203125,0.3662109375
